dt_local,lf_sys,stwpf,wgrpp,stppf,temp_fcst,temp_act,wind,solar,outage_total,outage_houston,outage_irr
2026-07-06 00:00:00,61460.51,11101.0,9499.8,0.0,23.8,29.4,10949.0,0.0,6565.0,1266.0,5050.0
2026-07-06 01:00:00,58385.55,10408.9,8813.0,0.0,25.9,28.3,8940.0,0.0,6565.0,1266.0,5050.0
2026-07-06 02:00:00,56081.25,9378.6,7822.1,0.0,25.7,27.8,7268.0,0.0,6565.0,1266.0,5050.0
2026-07-06 03:00:00,54726.22,8382.1,6891.7,0.0,25.5,27.5,6760.0,0.0,6565.0,1266.0,5050.0
2026-07-06 04:00:00,54353.32,7635.3,6207.3,0.0,25.4,27.2,6773.0,0.0,6565.0,1266.0,5050.0
2026-07-06 05:00:00,54970.53,6724.1,5396.3,0.0,25.2,26.8,6049.0,0.0,6565.0,1266.0,5050.0
2026-07-06 06:00:00,55888.4,5640.8,4431.3,209.6,25.5,26.5,5016.0,183.0,6565.0,1266.0,5050.0
2026-07-06 07:00:00,56903.09,4484.0,3370.8,5934.8,25.7,26.8,3715.0,6677.0,6565.0,1266.0,5050.0
2026-07-06 08:00:00,60123.59,3408.0,2369.9,18636.4,26.6,28.2,2475.0,19796.0,6663.0,1266.0,5077.0
2026-07-06 09:00:00,64275.98,2859.2,1844.2,26114.2,27.9,30.0,2274.0,25318.0,6716.0,1266.0,5248.0
2026-07-06 10:00:00,68913.72,2445.3,1443.0,29169.9,29.2,31.5,1684.0,28805.0,6716.0,1266.0,5248.0
2026-07-06 11:00:00,73456.45,2095.1,1102.0,31596.5,30.3,33.2,1263.0,30916.0,6640.0,1266.0,5139.0
2026-07-06 12:00:00,77413.41,2044.4,1042.3,32380.9,32.3,35.0,1681.0,31004.0,6721.0,1380.0,5107.0
2026-07-06 13:00:00,80696.75,2385.1,1355.6,31737.0,33.4,32.3,2741.0,30831.0,6721.0,1380.0,5107.0
2026-07-06 14:00:00,82415.78,3073.2,1995.4,31594.1,34.4,33.4,3232.0,30812.0,6721.0,1380.0,5107.0
2026-07-06 15:00:00,82979.69,3885.4,2725.7,30816.5,35.1,33.7,4263.0,29058.0,6721.0,1380.0,5107.0
2026-07-06 16:00:00,83116.39,4758.2,3499.6,27776.6,35.6,33.0,6262.0,27356.0,6509.0,1266.0,5057.0
2026-07-06 17:00:00,82651.18,5813.9,4398.9,25320.2,35.2,33.5,8596.0,27413.0,6505.0,1266.0,5057.0
2026-07-06 18:00:00,81568.33,7130.8,5483.5,20581.9,33.9,34.0,11199.0,22904.0,6505.0,1266.0,4834.0
2026-07-06 19:00:00,79432.0,8527.7,6675.4,10255.9,33.0,31.2,12661.0,10471.0,6505.0,1266.0,4834.0
2026-07-06 20:00:00,76425.92,10057.2,8031.5,1112.3,30.6,30.7,11910.0,1100.0,6505.0,1266.0,4714.0
2026-07-06 21:00:00,73980.78,11796.6,9640.3,0.0,28.7,30.1,11382.0,1.0,6505.0,1266.0,4914.0
2026-07-06 22:00:00,70018.82,13381.6,11106.8,0.0,27.5,29.7,10655.0,1.0,6505.0,1266.0,4903.0
2026-07-06 23:00:00,65884.97,14056.6,11702.5,0.0,26.9,29.2,10495.0,1.0,5761.0,1266.0,4868.0
2026-07-07 00:00:00,61812.21,12804.0,11107.2,0.0,26.4,28.3,9895.0,1.0,6634.0,1278.0,6039.0
2026-07-07 01:00:00,58800.15,12912.9,11201.3,0.0,25.8,27.4,9370.0,1.0,6634.0,1278.0,6039.0
2026-07-07 02:00:00,56489.53,12437.6,10738.0,0.0,25.5,27.1,9178.0,1.0,6634.0,1278.0,6039.0
2026-07-07 03:00:00,54988.77,11670.2,10004.6,0.0,25.3,26.8,8610.0,0.0,6786.0,1278.0,6039.0
2026-07-07 04:00:00,54523.28,10696.0,9061.5,0.0,25.1,26.6,8069.0,0.0,6915.0,1278.0,6039.0
2026-07-07 05:00:00,55421.29,9586.1,7973.4,0.0,24.9,26.3,7284.0,1.0,6773.0,1288.0,6271.0
2026-07-07 06:00:00,56411.95,8531.6,6976.8,212.8,24.7,26.1,6403.0,199.0,6744.0,1288.0,5808.0
2026-07-07 07:00:00,57306.05,7018.0,5610.6,6434.4,24.5,26.1,5781.0,7138.0,6894.0,1288.0,6161.0
2026-07-07 08:00:00,60384.29,5336.6,4124.1,20478.9,26.4,27.6,4072.0,22091.0,6969.0,1288.0,5929.0
2026-07-07 09:00:00,64601.21,4604.4,3459.5,28321.7,27.9,29.2,4306.0,28476.0,7658.0,1628.0,5929.0
2026-07-07 10:00:00,69151.64,4137.6,3022.1,31275.7,28.7,30.6,4328.0,31159.0,8009.0,1828.0,6049.0
2026-07-07 11:00:00,73670.04,3495.4,2417.8,32824.2,29.5,31.9,4374.0,31159.0,8009.0,1828.0,6045.0
2026-07-07 12:00:00,77790.56,3296.2,2226.1,33109.2,30.4,33.2,4357.0,29839.0,7879.0,1818.0,6012.0
2026-07-07 13:00:00,81248.05,3664.8,2563.3,31283.6,31.3,26.8,4100.0,29405.0,7848.0,1818.0,5767.0
2026-07-07 14:00:00,82856.53,4289.6,3109.2,31114.9,32.1,28.4,5282.0,28935.0,7848.0,1818.0,5767.0
2026-07-07 15:00:00,83643.06,5125.1,3841.7,30215.6,32.7,30.7,6274.0,28099.0,7648.0,1618.0,5767.0
2026-07-07 16:00:00,83876.97,6200.9,4740.8,27764.3,32.1,31.8,7275.0,27517.0,7213.0,1258.0,5737.0
2026-07-07 17:00:00,83424.15,7411.1,5734.0,25151.3,26.1,32.5,7668.0,26001.0,7063.0,1258.0,5482.0
2026-07-07 18:00:00,82260.99,8881.0,7025.4,20349.7,27.8,32.6,8494.0,21951.0,6963.0,1258.0,5360.0
2026-07-07 19:00:00,80154.62,10538.6,8526.6,9919.4,30.5,29.2,10093.0,11473.0,6963.0,1258.0,5132.0
2026-07-07 20:00:00,77077.32,12235.9,10105.0,1052.1,29.5,27.5,12321.0,1274.0,6963.0,1258.0,5043.0
2026-07-07 21:00:00,74584.7,14420.6,12146.6,0.0,27.9,26.3,13822.0,1.0,6963.0,1258.0,5275.0
2026-07-07 22:00:00,70774.14,16489.2,14107.5,0.0,27.1,25.9,15830.0,0.0,6963.0,1258.0,5275.0
2026-07-07 23:00:00,66793.22,17724.1,15289.7,0.0,22.1,25.7,17031.0,0.0,5838.0,1219.0,5201.0
2026-07-08 00:00:00,63110.03,17385.0,15614.1,0.0,22.9,25.8,18204.0,0.0,6148.0,1333.0,5870.0
2026-07-08 01:00:00,59825.82,17298.0,15512.2,0.0,25.8,24.6,18860.0,0.0,6148.0,1333.0,5870.0
2026-07-08 02:00:00,57399.14,16857.0,15059.3,0.0,25.4,24.8,17561.0,0.0,6148.0,1333.0,5870.0
2026-07-08 03:00:00,55795.97,16576.8,14770.4,0.0,25.1,25.0,17298.0,0.0,6277.0,1333.0,5870.0
2026-07-08 04:00:00,55123.53,16082.2,14277.2,0.0,25.0,25.0,17621.0,0.0,6365.0,1333.0,5620.0
2026-07-08 05:00:00,55706.76,15392.1,13605.3,0.0,24.9,24.7,17169.0,0.0,6324.0,1333.0,5620.0
2026-07-08 06:00:00,56542.92,14765.6,12985.4,207.8,24.6,24.7,16220.0,188.0,6281.0,1378.0,4889.0
2026-07-08 07:00:00,57233.45,13336.8,11595.5,6574.7,25.5,24.9,15085.0,7606.0,6513.0,1378.0,5117.0
2026-07-08 08:00:00,60481.39,11875.1,10165.2,21330.2,27.3,26.4,12400.0,22800.0,6848.0,1638.0,5142.0
2026-07-08 09:00:00,65088.95,11777.2,10053.2,29497.5,28.5,28.0,13627.0,29073.0,7198.0,1998.0,5142.0
2026-07-08 10:00:00,70058.77,11504.5,9767.0,32291.9,29.8,29.6,12662.0,32058.0,7198.0,1998.0,5142.0
2026-07-08 11:00:00,74909.83,10644.9,8889.2,33650.4,30.8,30.6,11091.0,33307.0,7198.0,1998.0,5142.0
2026-07-08 12:00:00,79093.68,10184.5,8412.4,33974.3,31.7,31.4,10322.0,33144.0,7198.0,1998.0,5111.0
2026-07-08 13:00:00,82582.97,10520.6,8715.0,33130.1,31.8,29.0,10331.0,31493.0,7178.0,1998.0,5111.0
2026-07-08 14:00:00,84350.95,11402.2,9564.0,33101.0,32.6,31.3,10792.0,29917.0,7178.0,1998.0,5111.0
2026-07-08 15:00:00,85069.27,12399.5,10497.4,32410.7,33.4,32.2,10958.0,28786.0,7028.0,1848.0,5111.0
2026-07-08 16:00:00,85143.2,13636.8,11637.5,30678.9,34.0,32.1,12105.0,28597.0,6493.0,1388.0,5111.0
2026-07-08 17:00:00,84886.44,14962.4,12857.2,28377.5,29.7,30.7,13703.0,27473.0,6193.0,1388.0,5076.0
2026-07-08 18:00:00,84128.37,16297.0,14098.4,23340.4,24.0,30.7,14916.0,24261.0,6098.0,1388.0,5061.0
2026-07-08 19:00:00,82239.21,17655.8,15395.7,11531.1,27.1,29.8,16473.0,12674.0,6098.0,1388.0,4833.0
2026-07-08 20:00:00,79051.88,18854.9,16534.6,1215.8,26.6,29.0,17843.0,1303.0,6224.0,1388.0,5149.0
2026-07-08 21:00:00,76498.28,20651.7,18290.3,0.0,26.1,28.0,19802.0,1.0,6098.0,1388.0,5126.0
2026-07-08 22:00:00,72520.28,22252.5,19900.8,0.0,26.1,27.7,20891.0,0.0,6098.0,1388.0,5115.0
2026-07-08 23:00:00,68188.17,22753.0,20393.9,0.0,25.9,27.5,21300.0,0.0,5766.0,1184.0,5115.0
2026-07-09 00:00:00,64332.87,23566.0,21764.5,0.0,25.8,27.0,21964.0,1.0,6130.0,1343.0,5197.0
2026-07-09 01:00:00,61330.57,23346.7,21512.3,0.0,25.3,26.4,22171.0,1.0,6130.0,1343.0,5197.0
2026-07-09 02:00:00,59101.63,22799.4,20906.6,0.0,25.0,26.0,22146.0,1.0,6130.0,1343.0,5197.0
2026-07-09 03:00:00,57614.27,22226.3,20277.0,0.0,24.8,25.7,22514.0,1.0,6180.0,1343.0,5674.0
2026-07-09 04:00:00,56984.06,21467.2,19498.6,0.0,24.6,25.4,22464.0,1.0,6230.0,1343.0,5463.0
2026-07-09 05:00:00,57463.87,20712.9,18736.0,0.0,24.4,25.2,22169.0,1.0,6230.0,1343.0,5288.0
2026-07-09 06:00:00,58301.43,19970.3,17995.8,219.1,24.3,25.1,21014.0,205.0,6543.0,1343.0,4774.0
2026-07-09 07:00:00,59115.55,18463.7,16514.8,7023.8,24.6,25.1,18790.0,8293.0,6493.0,1343.0,4809.0
2026-07-09 08:00:00,62036.19,17435.4,15492.7,22534.2,26.4,26.4,15597.0,24531.0,6751.0,1386.0,4833.0
2026-07-09 09:00:00,66244.1,17588.6,15618.7,30866.3,27.6,28.1,15375.0,30538.0,7270.0,1746.0,4833.0
2026-07-09 10:00:00,70786.55,17247.4,15267.1,33666.2,28.7,29.4,15250.0,32196.0,7270.0,1746.0,4833.0
2026-07-09 11:00:00,75328.09,16768.9,14777.1,34697.9,29.6,30.4,14628.0,33282.0,7270.0,1746.0,4833.0
2026-07-09 12:00:00,79411.31,16765.5,14746.7,34797.2,30.7,31.3,14282.0,33970.0,7270.0,1746.0,4802.0
2026-07-09 13:00:00,82828.68,17202.5,15143.1,33850.8,32.4,32.4,14053.0,33899.0,7270.0,1746.0,4802.0
2026-07-09 14:00:00,84175.99,18014.1,15915.8,33941.1,32.8,32.8,15747.0,32897.0,7057.0,1746.0,4802.0
2026-07-09 15:00:00,84574.03,18966.6,16819.7,33700.3,32.6,32.0,17038.0,30924.0,7157.0,1846.0,4802.0
2026-07-09 16:00:00,84368.42,19995.2,17817.7,33155.9,31.9,30.6,18369.0,28563.0,6579.0,1343.0,4768.0
2026-07-09 17:00:00,83728.39,21059.9,18853.0,31597.1,32.0,31.8,19120.0,26169.0,6579.0,1343.0,4733.0
2026-07-09 18:00:00,83009.89,22128.3,19902.1,26748.0,30.9,31.3,19440.0,21776.0,6476.0,1343.0,4626.0
2026-07-09 19:00:00,81581.41,22482.3,20242.6,12464.7,29.4,30.8,20263.0,10815.0,6476.0,1343.0,4626.0
2026-07-09 20:00:00,79022.87,22630.2,20371.7,1269.0,27.7,29.4,20751.0,1214.0,6286.0,1343.0,5001.0
2026-07-09 21:00:00,76722.66,23461.1,21252.4,0.0,26.8,28.2,21279.0,1.0,6286.0,1343.0,5073.0
2026-07-09 22:00:00,72994.57,24365.5,22231.4,0.0,26.2,27.5,22020.0,0.0,6286.0,1343.0,5073.0
2026-07-09 23:00:00,68910.84,24659.0,22512.1,0.0,25.9,27.1,22827.0,1.0,6082.0,1139.0,5073.0
2026-07-10 00:00:00,64953.15,24977.7,23336.2,0.0,25.8,26.7,22774.0,1.0,8805.0,1778.0,4923.0
2026-07-10 01:00:00,61779.29,24562.7,22848.6,0.0,25.6,26.0,22006.0,1.0,8805.0,1778.0,4923.0
2026-07-10 02:00:00,59291.04,22089.3,22089.3,0.0,25.3,25.8,21983.0,1.0,8805.0,1778.0,4923.0
2026-07-10 03:00:00,57821.13,21332.5,21332.5,0.0,25.1,25.5,21528.0,1.0,8805.0,1778.0,4923.0
2026-07-10 04:00:00,57280.41,20308.1,20308.1,0.0,25.1,25.4,20422.0,1.0,8805.0,1778.0,4923.0
2026-07-10 05:00:00,57642.12,19053.3,19053.3,0.0,25.0,25.3,18802.0,0.0,8805.0,1778.0,4892.0
2026-07-10 06:00:00,58368.2,17447.5,17447.5,197.5,24.7,25.2,17188.0,183.0,8715.0,1778.0,4628.0
2026-07-10 07:00:00,59247.52,15330.8,15330.8,6298.3,25.1,24.7,15588.0,7017.0,7869.0,1778.0,4628.0
2026-07-10 08:00:00,62203.62,14453.4,14453.4,20266.3,26.6,24.8,14543.0,21063.0,7912.0,1821.0,4428.0
2026-07-10 09:00:00,66109.01,14814.2,14814.2,27971.8,28.2,25.3,16058.0,26048.0,8217.0,2171.0,4428.0
2026-07-10 10:00:00,70432.51,14739.4,14739.4,31313.7,29.0,27.1,16373.0,28338.0,8216.0,2171.0,4428.0
2026-07-10 11:00:00,74379.41,14885.5,14885.5,32421.4,29.2,29.5,16490.0,29012.0,8072.0,2171.0,4428.0
2026-07-10 12:00:00,78125.7,17287.1,15249.8,32683.0,30.5,30.7,16457.0,28825.0,8072.0,2171.0,4428.0
2026-07-10 13:00:00,81143.07,17756.8,15689.6,30803.7,27.1,27.1,16308.0,29046.0,8072.0,2171.0,4428.0
2026-07-10 14:00:00,82407.29,18376.5,16271.4,30563.7,28.1,30.5,17116.0,29556.0,8063.0,2171.0,4428.0
2026-07-10 15:00:00,82513.81,18919.7,16773.8,29577.8,28.4,31.3,18520.0,29488.0,8063.0,2171.0,4428.0
2026-07-10 16:00:00,82322.06,19601.0,17420.3,28217.0,24.8,31.5,18719.0,28580.0,7703.0,1811.0,4428.0
2026-07-10 17:00:00,81723.29,20342.1,18142.2,26146.3,28.1,30.5,19829.0,26930.0,7377.0,1758.0,4407.0
2026-07-10 18:00:00,80732.49,21033.8,18798.0,21724.8,28.7,30.8,19452.0,22500.0,7349.0,1758.0,4121.0
2026-07-10 19:00:00,78860.78,21403.0,19142.6,11320.7,29.5,29.5,19691.0,12373.0,7349.0,1758.0,3941.0
2026-07-10 20:00:00,76324.46,21503.3,19209.6,1231.8,28.0,28.8,19546.0,1397.0,7349.0,1758.0,4195.0
2026-07-10 21:00:00,74377.46,21722.3,19392.6,0.0,27.0,27.8,19263.0,5.0,7317.0,1758.0,4234.0
2026-07-10 22:00:00,71386.35,22279.8,19928.4,0.0,26.7,27.3,19562.0,0.0,7317.0,1758.0,4214.0
2026-07-10 23:00:00,68032.68,22163.9,19761.8,0.0,26.6,26.8,19644.0,0.0,6690.0,1758.0,4014.0
2026-07-11 00:00:00,63088.94,21312.0,19381.7,0.0,26.4,26.4,16902.0,0.0,8707.0,1854.0,4508.0
2026-07-11 01:00:00,60092.68,18357.6,18357.6,0.0,26.4,26.0,14295.0,0.0,8707.0,1854.0,4508.0
2026-07-11 02:00:00,57738.25,17072.3,17072.3,0.0,26.1,25.7,13242.0,0.0,7852.0,1854.0,4508.0
2026-07-11 03:00:00,56107.59,15649.0,15649.0,0.0,26.0,25.6,12875.0,0.0,7852.0,1854.0,4508.0
2026-07-11 04:00:00,54941.86,14042.6,14042.6,0.0,25.8,24.6,11572.0,0.0,7852.0,1854.0,4508.0
2026-07-11 05:00:00,54281.78,12366.5,12366.5,0.0,25.7,24.5,10436.0,0.0,7852.0,1854.0,4508.0
2026-07-11 06:00:00,53861.81,10588.7,10588.7,173.9,25.4,24.1,9562.0,148.0,7852.0,1854.0,4345.0
2026-07-11 07:00:00,54555.98,8497.4,8497.4,5525.1,25.5,24.0,8117.0,5730.0,8002.0,1854.0,4145.0
2026-07-11 08:00:00,58179.31,7212.2,7212.2,17865.7,25.2,25.2,6875.0,18410.0,8002.0,1854.0,4042.0
2026-07-11 09:00:00,62726.82,6688.2,6688.2,25494.7,26.7,26.4,7662.0,24873.0,8002.0,1854.0,4042.0
2026-07-11 10:00:00,67324.98,5744.0,5744.0,28971.1,27.4,28.3,7108.0,27189.0,8002.0,1854.0,4042.0
2026-07-11 11:00:00,71655.43,5059.2,5059.2,30695.6,28.4,29.6,6016.0,29326.0,8002.0,1854.0,4042.0
2026-07-11 12:00:00,75227.44,4973.8,4973.8,31104.1,29.3,30.6,5676.0,29749.0,7649.0,1801.0,4042.0
2026-07-11 13:00:00,77908.4,6675.7,5195.4,29381.1,25.3,30.1,4970.0,28963.0,7649.0,1801.0,4042.0
2026-07-11 14:00:00,79477.38,7324.5,5725.5,28762.6,25.0,29.8,5137.0,26175.0,7676.0,1828.0,4042.0
2026-07-11 15:00:00,80377.25,8438.1,6694.6,27524.6,26.4,29.1,6457.0,24465.0,7676.0,1828.0,4042.0
2026-07-11 16:00:00,80501.65,9786.7,7922.8,25586.6,26.9,29.9,8184.0,24385.0,7676.0,1828.0,4042.0
2026-07-11 17:00:00,80012.14,11055.7,9113.6,23045.6,26.0,27.5,9467.0,23808.0,7453.0,1828.0,4042.0
2026-07-11 18:00:00,78753.24,12430.9,10392.9,18389.8,25.9,26.1,10789.0,20479.0,7389.0,1801.0,4042.0
2026-07-11 19:00:00,76536.48,13562.5,11414.1,9089.7,27.4,28.4,12424.0,10144.0,7239.0,1801.0,4042.0
2026-07-11 20:00:00,73712.1,14458.7,12226.3,965.7,26.8,27.7,13541.0,1102.0,7239.0,1801.0,4126.0
2026-07-11 21:00:00,71864.95,15371.6,13063.3,0.0,26.0,27.1,14753.0,0.0,7239.0,1801.0,4126.0
2026-07-11 22:00:00,68938.11,15837.4,13468.1,0.0,25.7,26.6,15213.0,0.0,7239.0,1801.0,4079.0
2026-07-11 23:00:00,65527.21,15757.6,13346.0,0.0,25.5,26.3,14214.0,0.0,5720.0,1147.0,4068.0
2026-07-12 00:00:00,61057.87,15044.3,13366.6,0.0,25.2,26.1,13544.0,0.0,7304.0,1389.0,4587.0
2026-07-12 01:00:00,58338.75,13749.7,12092.6,0.0,26.1,26.1,13817.0,0.0,7304.0,1389.0,4587.0
2026-07-12 02:00:00,56142.43,12133.3,10489.4,0.0,25.9,26.6,13316.0,0.0,7304.0,1389.0,4587.0
2026-07-12 03:00:00,54695.43,10489.2,8893.2,0.0,25.8,26.2,12650.0,0.0,7304.0,1389.0,4587.0
2026-07-12 04:00:00,53591.75,8875.6,7350.3,0.0,25.5,25.8,10838.0,0.0,7304.0,1389.0,4587.0
2026-07-12 05:00:00,52791.12,7436.8,6027.4,0.0,25.3,25.6,8621.0,0.0,7304.0,1389.0,4587.0
2026-07-12 06:00:00,52133.35,6120.0,4862.2,142.0,25.1,25.5,6634.0,49.0,7304.0,1389.0,4503.0
2026-07-12 07:00:00,52689.42,4798.7,3669.5,4916.1,24.9,25.7,5054.0,3791.0,7304.0,1389.0,4503.0
2026-07-12 08:00:00,56083.25,3946.7,2877.7,16772.9,26.6,27.1,4524.0,14793.0,7304.0,1389.0,4503.0
2026-07-12 09:00:00,60224.65,3782.1,2710.9,24178.6,28.0,28.4,4836.0,22079.0,7304.0,1389.0,4503.0
2026-07-12 10:00:00,64286.87,3661.6,2588.2,27670.1,29.2,29.8,3868.0,25248.0,7304.0,1389.0,4503.0
2026-07-12 11:00:00,68295.0,3739.5,2654.9,29201.4,29.6,30.8,3347.0,26635.0,7304.0,1389.0,4503.0
2026-07-12 12:00:00,71662.93,4267.5,3129.1,29522.1,30.1,30.4,3757.0,27841.0,7304.0,1389.0,4503.0
2026-07-12 13:00:00,74330.77,5011.9,3782.0,27963.9,27.9,31.9,5481.0,27721.0,7304.0,1389.0,4503.0
2026-07-12 14:00:00,76345.33,6013.8,4632.6,27038.9,29.1,29.6,7086.0,26284.0,7304.0,1389.0,4503.0
2026-07-12 15:00:00,77425.97,7318.1,5714.2,24961.9,29.4,29.8,8722.0,23559.0,7304.0,1389.0,4503.0
2026-07-12 16:00:00,77620.18,8789.8,7007.1,21795.1,27.9,29.5,10760.0,21270.0,7304.0,1389.0,4503.0
2026-07-12 17:00:00,76877.07,10109.2,8220.5,18600.5,27.8,28.8,12488.0,19049.0,7304.0,1389.0,4503.0
2026-07-12 18:00:00,74902.37,11110.8,9155.9,14308.9,28.3,28.5,13771.0,14082.0,7304.0,1389.0,4503.0
2026-07-12 19:00:00,72919.68,11748.6,9726.6,7053.5,24.7,28.1,14685.0,6322.0,7304.0,1389.0,4503.0
2026-07-12 20:00:00,70771.28,11595.4,9532.2,787.4,24.8,27.6,13756.0,599.0,7304.0,1389.0,4503.0
2026-07-12 21:00:00,69081.76,11188.6,9098.4,0.0,24.5,27.0,11640.0,0.0,7304.0,1389.0,4503.0
2026-07-12 22:00:00,65793.43,11101.5,8971.6,0.0,24.4,26.9,9995.0,0.0,6969.0,1389.0,4503.0
2026-07-12 23:00:00,62012.7,10353.4,8235.8,0.0,24.2,26.9,8864.0,0.0,6841.0,1377.0,4503.0
2026-07-13 00:00:00,58384.1,9393.3,7884.3,0.0,24.3,26.9,8228.0,0.0,6914.0,1390.0,5067.0
2026-07-13 01:00:00,55744.38,8203.7,6770.1,0.0,25.2,26.7,6982.0,0.0,6914.0,1390.0,5067.0
2026-07-13 02:00:00,53825.08,7053.0,5729.1,0.0,25.0,26.4,5440.0,0.0,6914.0,1390.0,5067.0
2026-07-13 03:00:00,52728.67,6168.5,4946.4,0.0,25.0,26.0,4258.0,0.0,6914.0,1390.0,5067.0
2026-07-13 04:00:00,52684.08,5315.6,4169.1,0.0,25.1,26.1,3212.0,0.0,6914.0,1390.0,5067.0
2026-07-13 05:00:00,53559.27,4527.7,3440.8,0.0,25.2,26.0,3123.0,0.0,6914.0,1390.0,5067.0
2026-07-13 06:00:00,54864.81,3917.8,2871.2,104.0,25.1,25.1,2995.0,49.0,6914.0,1390.0,5067.0
2026-07-13 07:00:00,56057.65,3225.3,2215.5,3440.0,24.8,25.9,2649.0,3224.0,7159.0,1435.0,5306.0
2026-07-13 08:00:00,58795.21,2872.9,1876.7,10849.9,25.6,27.2,2402.0,11343.0,7659.0,1445.0,5306.0
2026-07-13 09:00:00,61844.11,3091.0,2070.5,16277.6,26.7,27.8,2931.0,15418.0,7428.0,1435.0,5206.0
2026-07-13 10:00:00,65012.82,3223.9,2185.0,19268.2,28.1,29.0,3479.0,16364.0,7498.0,1435.0,5508.0
2026-07-13 11:00:00,68242.46,3432.4,2370.1,21406.2,24.9,30.2,3905.0,16945.0,7586.0,1435.0,5042.0
2026-07-13 12:00:00,70880.27,3895.1,2787.0,22786.1,25.5,30.6,4110.0,19062.0,7480.0,1435.0,5086.0
2026-07-13 13:00:00,73052.09,4503.1,3328.5,23179.4,30.1,26.0,4651.0,20110.0,7382.0,1435.0,5056.0
2026-07-13 14:00:00,74096.28,5280.9,4004.2,22583.3,26.4,25.1,5909.0,18829.0,7382.0,1435.0,5056.0
2026-07-13 15:00:00,74441.76,6192.1,4763.8,20895.9,25.8,25.1,6885.0,19052.0,7284.0,1435.0,5056.0
2026-07-13 16:00:00,74482.32,7106.9,5506.0,19308.3,28.3,25.5,7954.0,19238.0,7284.0,1435.0,5056.0
2026-07-13 17:00:00,73841.1,7996.8,6252.9,16398.5,29.7,25.4,9266.0,17061.0,7268.0,1425.0,5056.0
2026-07-13 18:00:00,72541.05,8627.9,6806.7,12441.7,29.6,25.7,10653.0,13852.0,7268.0,1425.0,4863.0
2026-07-13 19:00:00,70802.6,8864.1,6995.3,6240.6,27.9,25.2,11452.0,7791.0,7268.0,1425.0,4863.0
2026-07-13 20:00:00,68831.68,9137.9,7218.9,718.7,26.7,25.2,11411.0,991.0,6992.0,1349.0,5103.0
2026-07-13 21:00:00,67167.56,9268.6,7311.0,0.0,26.1,24.9,11656.0,0.0,6992.0,1349.0,5132.0
2026-07-13 22:00:00,63906.69,9065.6,7110.9,0.0,25.3,24.8,10927.0,0.0,6992.0,1349.0,5121.0
2026-07-13 23:00:00,60425.51,8569.5,6650.7,0.0,24.9,25.0,9742.0,0.0,5318.0,1269.0,5077.0
2026-07-14 00:00:00,56501.31,8009.3,6606.6,0.0,24.4,25.0,8887.0,0.0,5527.0,1285.0,4843.0
2026-07-14 01:00:00,53960.78,6982.0,5677.4,0.0,24.9,24.5,7500.0,0.0,5527.0,1285.0,4843.0
2026-07-14 02:00:00,51974.9,5988.9,4795.8,0.0,24.8,24.7,6119.0,0.0,5527.0,1285.0,4843.0
2026-07-14 03:00:00,50910.8,5316.7,4181.4,0.0,24.8,24.0,5306.0,0.0,5527.0,1285.0,4843.0
2026-07-14 04:00:00,50814.6,4717.8,3625.4,0.0,24.8,23.2,4715.0,0.0,5527.0,1285.0,4843.0
2026-07-14 05:00:00,51743.64,4298.6,3227.8,0.0,24.7,23.1,4357.0,0.0,5537.0,1295.0,4843.0
